Date,Area,WSA,TA,DA,RHA,RA,UVA,PSA,WDA
3-Oct-22,6656265.5,1.37,26.69,25.31,92.19,27.26,1.54,99.42,170.69
4-Oct-22,7199711.8,0.8,26.6,24.37,87.62,13.03,2.02,99.76,207.69
5-Oct-22,7199711.8,1.27,26.15,24.22,89.44,6.59,1.8,99.84,166.44
6-Oct-22,7199711.8,1.37,26.76,24.73,88.94,0.62,1.9,99.87,217.81
7-Oct-22,7199711.8,1.05,26.56,24.13,87.12,3.94,1.96,99.81,232.06
8-Oct-22,7199711.8,1.27,26.58,24.15,86.88,4.59,1.79,99.82,200.69
9-Oct-22,7199711.8,1.42,26.42,24.58,89.88,14.36,1.16,99.97,218.94
10-Oct-22,7199711.8,1.27,26.09,24.63,91.81,17.93,1.34,99.98,214.44
11-Oct-22,7199711.8,1.72,25.91,24.82,93.75,65.28,1.01,99.82,209.69
12-Oct-22,7199711.8,1.23,25.42,24.26,93.44,23.91,1.21,99.87,210.31
13-Oct-22,7199711.8,1.46,25.44,24.06,92.25,31.31,1.31,99.86,194
14-Oct-22,7723687.5,1.25,25.36,23.94,92.06,8.2,1.57,99.82,213.69
15-Oct-22,7723687.5,1.08,26.42,23.57,84.94,0.02,1.78,99.74,173.38
16-Oct-22,8037669,1.35,27.2,22.83,78.31,0.81,1.77,99.87,143.81
17-Oct-22,8037669,1.2,27.4,22.96,77.38,0.31,1.63,99.9,143.81
18-Oct-22,8037669,0.94,27.24,23.48,80.62,0.34,1.61,99.86,167.38
19-Oct-22,8037669,0.98,26.03,22.48,81.44,0.01,1.48,99.88,186.06
20-Oct-22,8037669,1.02,26.79,21.39,73.75,0,1.55,99.96,108.25
21-Oct-22,8037669,1.94,26.1,21.63,77.62,0,1.59,100.05,41.06
22-Oct-22,8037669,2.48,25.7,21.2,76.81,0.01,1.62,100.03,40.62
23-Oct-22,8037669,2.2,24.51,21.69,84.31,5.61,0.91,99.95,55.25
24-Oct-22,8037669,4.48,22.19,20.08,87.81,97.87,0.38,99.47,42.25
25-Oct-22,8037669,3.65,22.23,20.8,91.62,36.67,0.99,99.34,158.06
26-Oct-22,7280843.9,1.15,23.15,20.42,85.44,0.95,1.43,100.11,248.31
27-Oct-22,7280843.9,0.98,23.94,18.76,74.12,0.01,1.53,100.09,148.75
28-Oct-22,7529478,1.26,23.38,18.54,75.81,0,1.54,100.01,133.19
29-Oct-22,7529478,1.17,24.17,19.3,75.06,0,1.55,99.99,74.12
30-Oct-22,7529478,1.23,25.07,21.08,79.19,0,1.52,99.97,113.31
31-Oct-22,7529478,1.01,25.58,20.9,76.31,0,1.58,100.04,105.19
1-Nov-22,7529478,1.19,25.14,20.2,75.44,0,1.62,100.08,136.56
2-Nov-22,7529478,0.91,24.37,20.88,81,0.02,1.6,99.93,142.94
3-Nov-22,7529478,0.94,24.09,21.15,84.12,0.04,1.25,99.9,187.56
4-Nov-22,7529478,1.05,24.25,20.58,80.56,0.14,1.32,100.09,112.12
5-Nov-22,7529478,1.09,24.76,20.6,78.44,0.01,1.32,100.27,152
6-Nov-22,7529478,1.12,24.04,20.33,80.38,0.01,1.4,100.27,137.06
7-Nov-22,8004394.1,1.16,23.45,19.76,80.5,0,1.3,100.24,168.94
8-Nov-22,8004394.1,1.16,23.16,18.67,76.5,0,1.26,100.23,115.44
9-Nov-22,8073713.3,1.11,22.8,17.62,73.19,0,1.32,100.24,112.44
10-Nov-22,8073713.3,1.12,21.78,17.02,75.12,0,1.3,100.24,119.12
11-Nov-22,8073713.3,1.16,21.64,16.08,71.31,0,1.25,100.19,169.69
12-Nov-22,8073713.3,1.17,21.77,17.2,76,0,1.22,100.14,167.88
13-Nov-22,8073713.3,1.2,21.34,17.17,78.19,0,1.21,100.15,115
14-Nov-22,8073713.3,1.23,21.65,15.63,69.88,0.01,1.2,100.16,134.56
15-Nov-22,8073713.3,1.2,20.85,15.98,74.19,0,1.23,100.11,133.62
16-Nov-22,8073713.3,1.26,20.69,17.37,82.06,0,1.2,100,158.5
17-Nov-22,8073713.3,1.02,21.12,17.01,78.19,0,1.23,99.99,160.56
18-Nov-22,8073713.3,1.41,20.59,14.26,69.19,0,1.23,100.11,49.81
19-Nov-22,7634452.9,1.8,20.9,14.86,69.5,0,1.27,100.08,49.44
20-Nov-22,7634452.9,0.83,22.44,15.52,66.25,0,1.26,99.97,128.81
21-Nov-22,7120788.6,1.18,22.08,17,73.69,0.76,1.27,99.89,172.81
22-Nov-22,7120788.6,1.08,21.59,17.17,76.38,0,1.2,99.97,142.31
23-Nov-22,7120788.6,1.12,20.87,17.03,79.5,0,1.16,99.99,159.44
24-Nov-22,7120788.6,1.23,21.15,16.09,74.12,0,1.13,100.01,103.31
25-Nov-22,7120788.6,1.4,21.8,14.41,64.25,0,1.17,100.08,98.38
26-Nov-22,7120788.6,1.16,21.23,15.97,72.56,0,1.18,99.94,135.62
27-Nov-22,7120788.6,1.25,20.35,16.43,78.88,0,1.22,99.81,125.06
28-Nov-22,7120788.6,1.1,20.64,16.12,76.25,0,1.13,99.89,112.12
29-Nov-22,7120788.6,1.09,22.58,18.59,78.56,0,0.91,100.02,128.88
30-Nov-22,7120788.6,1.05,22.89,20.08,84.62,0,0.97,100.07,168.88
1-Dec-22,6193900.4,1.02,22.39,18.92,81.44,0,0.93,100.02,155.81
2-Dec-22,6193900.4,1.2,22.69,15.9,67,0,0.99,100,140.56
3-Dec-22,6901924.3,1.1,22.01,13.24,58.94,0,0.94,100.05,113.19
4-Dec-22,6901924.3,1.16,21.3,13.3,61.81,0,0.83,100.11,136.5
5-Dec-22,6901924.3,1.22,22.52,14.48,61.25,0,0.77,100.16,156.19
6-Dec-22,6901924.3,1.2,21.83,14.62,64.62,0,0.76,100.05,158.88
7-Dec-22,6901924.3,1.27,21.46,13.12,61.12,0,0.7,100.05,115.06
8-Dec-22,6901924.3,1.5,20.93,11.25,56.44,0,0.73,100.09,86.5
9-Dec-22,6901924.3,1.3,20.46,11.63,57.69,0,0.7,100.08,101.06
10-Dec-22,6901924.3,1.12,20.73,13.28,63.62,0,0.89,100.07,140.44
11-Dec-22,6901924.3,1.21,20.94,13.41,63.69,0,0.8,100.09,152.06
12-Dec-22,6901924.3,1.12,20.78,14.09,66.81,0,0.66,100.06,158.31
13-Dec-22,6277880.8,1.1,20.61,14.44,68.75,0,0.82,100.09,159.69
14-Dec-22,6277880.8,1.18,20.49,14.65,70.06,0,0.87,100.13,151.94
15-Dec-22,6277880.8,1.18,20.05,14.63,72.06,0.05,0.74,100.01,154
16-Dec-22,6277880.8,1.11,20.21,14.48,70.69,0.01,0.8,99.99,140.88
17-Dec-22,6277880.8,1.76,20.86,13.09,63.19,0,0.65,100.11,67.56
18-Dec-22,6277880.8,1.44,20.39,12.9,63.81,0,0.8,100.14,93.38
19-Dec-22,6277880.8,1.34,20.9,13.8,64.75,0.03,0.91,100,145.12
20-Dec-22,6277880.8,1.13,20.16,13.56,66.75,0,1.02,100,85.94
21-Dec-22,6277880.8,1.23,19.97,12.78,65.12,0,0.99,100.01,141.44
22-Dec-22,6277880.8,1.3,20.25,13.22,65.31,0,0.88,99.98,157.38
23-Dec-22,6277880.8,1.17,20.38,11.49,57.62,0,0.93,100.03,190.75
24-Dec-22,6277880.8,1.38,19.95,11.26,58.75,0,0.92,100.04,145.25
25-Dec-22,6569491.8,1.12,18.75,12.38,67.69,0.12,0.92,100.25,102.5
26-Dec-22,6569491.8,0.9,20.62,13.63,64.62,0.1,0.96,100.35,136.25
27-Dec-22,5973658,1.4,19.24,14.86,76.62,2.38,0.95,100.24,230.75
28-Dec-22,5973658,1.28,18.27,12.58,71.12,0.22,0.95,100.39,138.38
29-Dec-22,5973658,1.36,17.73,10.11,62.44,0,1,100.54,110.06
30-Dec-22,5973658,1.52,17.77,9.84,61.5,0,1.06,100.59,156.94
31-Dec-22,5973658,1.23,17.74,9.77,61.44,0,1.08,100.58,141.31
1-Jan-23,5973658,1.3,17.27,9.09,60.5,0,1.05,100.69,148.62
2-Jan-23,5973658,1.33,18.06,8.04,54.38,0,1.03,100.65,130.12
3-Jan-23,5973658,1.27,17.8,7.55,53.75,0,0.95,100.64,138.81
4-Jan-23,5973658,1.24,18.07,7.42,52.75,0,0.96,100.56,140.56
5-Jan-23,5973658,1.38,19.26,9.01,53.69,0,0.95,100.58,60.44
6-Jan-23,5715955.7,1.62,20.27,10.41,55.69,0,0.98,100.52,65.88
7-Jan-23,5715955.7,1.44,21.22,11.15,54.75,0,0.91,100.43,111.69
8-Jan-23,6759269.8,1.16,20.69,11.34,58.19,0,0.82,100.37,131.25
9-Jan-23,6759269.8,1.28,20.93,10.44,53.62,0,0.8,100.46,127.38
10-Jan-23,6759269.8,1.27,20.75,10.3,53.5,0,0.55,100.31,154.81
11-Jan-23,6759269.8,1.31,19.55,9.82,55.5,0,0.43,100.15,151.31
12-Jan-23,6759269.8,1.23,18.51,9.2,56.44,0,0.56,100.02,160.25
13-Jan-23,6759269.8,1.42,17.69,7.77,54.06,0,0.7,100.17,176.25
14-Jan-23,6759269.8,1.41,18.82,10.06,58,0,0.6,100.1,167.19
15-Jan-23,6759269.8,1.39,18.83,10.14,58.88,0,0.71,100.09,236.44
16-Jan-23,6759269.8,1.59,17.33,9.25,60.19,0,0.66,100.24,167.38
17-Jan-23,6759269.8,1.46,16.16,6.41,55.12,0,0.77,100.36,168.62
18-Jan-23,7027426.7,1.3,15.67,3.28,45.75,0,0.9,100.52,165.75
19-Jan-23,7027426.7,1.34,16.02,3.71,45.38,0,0.6,100.51,160.94
20-Jan-23,8284635.7,1.41,16.62,3.43,43.25,0,0.32,100.44,174.25
21-Jan-23,8284635.7,1.28,18.05,5.83,46.5,0,0.49,100.3,130.88
22-Jan-23,8284635.7,1.23,19.01,6.59,46.12,0,0.94,100.28,147.5
23-Jan-23,8284635.7,1.24,18.62,7.68,50.56,0,0.98,100.23,138.31
24-Jan-23,8284635.7,1.38,19.64,9.69,55.06,0,0.97,100.25,130.81
25-Jan-23,8284635.7,1.39,20.33,9.69,51.88,0,1.15,100.2,157.44
26-Jan-23,8284635.7,1.31,21.2,12.03,57.31,0,1.28,100.11,173.19
27-Jan-23,8284635.7,1.26,21.27,12.88,60.56,0,1.22,100.11,172.62
28-Jan-23,8284635.7,1.28,21.46,12.62,59,0,1.19,100.09,156.12
29-Jan-23,8284635.7,1.36,22.29,11.81,54.12,0,1.25,100.13,99.06
30-Jan-23,6648741.2,1.39,22.6,10.65,50.25,0,0.79,100.21,156.19
31-Jan-23,6648741.2,1.28,22.1,12.12,54.5,0,0.88,99.99,173.44
1-Feb-23,6313863.9,1.32,21.85,11.55,53.94,0,1.02,99.92,183.94
2-Feb-23,6313863.9,1.41,21.03,4.82,38.25,0,1.33,100.08,202.94
3-Feb-23,6313863.9,1.49,20.78,8.06,47,0,1.38,100.01,165.5
4-Feb-23,6313863.9,1.56,20.69,9.86,51.69,0,1.34,99.91,160.31
5-Feb-23,6313863.9,1.42,20.48,9.12,49.5,0,1.34,99.94,213.88
6-Feb-23,6313863.9,1.52,19.8,7.05,45.56,0,1.18,99.96,171
7-Feb-23,6313863.9,1.8,20.21,7.76,46.12,0,0.57,99.89,220.38
8-Feb-23,6313863.9,1.51,21.59,10.9,51.81,0.42,1.01,100.02,140.56
9-Feb-23,6313863.9,1.51,21.4,13.12,61,0.23,1.01,100.06,130.5
10-Feb-23,6313863.9,1.55,20.66,10.42,54.19,0,1.25,100.09,188.38
11-Feb-23,7053113.7,1.71,21.47,9.07,47.19,0,1.01,100.01,171.06
12-Feb-23,7053113.7,1.93,21.42,10.43,50.94,0,1.04,99.98,257.81
13-Feb-23,8251610.2,1.88,20.15,3.4,37.94,0,1.09,100.05,268.12
14-Feb-23,8251610.2,1.6,20.76,4.32,36.62,0,1.09,100.09,125.25
15-Feb-23,8251610.2,1.31,21.65,9.12,46.94,0,0.85,99.93,155.44
16-Feb-23,8251610.2,1.49,22.5,9.39,45.94,0,0.98,100.06,125.25
17-Feb-23,8251610.2,1.34,22.07,9.85,48.31,0,0.96,100.2,166.88
18-Feb-23,8251610.2,1.38,22.97,10.07,46,0,1.14,100.21,180.12
19-Feb-23,8251610.2,1.36,23.23,10.34,45.56,0,1.2,100.14,192.75
20-Feb-23,8251610.2,1.4,23.71,11.7,48.56,0,0.84,100.05,162.19
21-Feb-23,8251610.2,1.52,24.74,14.35,53.31,0.13,1.29,100.04,163.19
22-Feb-23,8251610.2,1.62,24.6,17.29,65.75,1,1.45,99.91,213.5
23-Feb-23,3968318,2.28,24.5,16.43,65.06,0.56,1.38,99.94,228.69
24-Feb-23,3968318,1.23,23.73,16.19,65.69,0.6,1.18,100.19,164.25
25-Feb-23,3676148.6,2.25,24.92,10.4,42.94,0,1.02,100.39,162.38
26-Feb-23,3676148.6,1.62,24.6,6.9,34.75,0,1.16,100.47,177.19
27-Feb-23,3676148.6,1.89,23.84,5.94,33.88,0,1.39,100.39,148.5
28-Feb-23,3676148.6,1.57,23.65,6.98,36.44,0,1.41,100.46,149.69
1-Mar-23,3676148.6,1.77,25.05,9.53,39.88,0,1.41,100.45,167
2-Mar-23,3676148.6,1.68,25.5,10.57,41.44,0,1.73,100.43,191.94
3-Mar-23,3676148.6,1.57,26.02,9.14,36.56,0,1.53,100.4,181.12
4-Mar-23,3676148.6,1.39,26.76,12.48,43,0,1.55,100.36,162.81
5-Mar-23,3676148.6,1.59,27.2,13.16,43.88,0,1.35,100.21,182.25
6-Mar-23,3676148.6,1.91,26.83,11.81,41.75,0,1.29,100.09,219.12
7-Mar-23,8315329.8,1.8,26.25,7.47,33.25,0,1.35,100.18,297.69
8-Mar-23,8315329.8,1.57,26.38,5.76,29.25,0,1.05,100.24,167.56
9-Mar-23,10193843.5,1.98,27.01,9.51,35.25,0,0.98,100.1,190.06
10-Mar-23,10193843.5,1.36,26.23,8.52,34.25,0,1.08,100.12,222.25
11-Mar-23,10193843.5,1.6,27.53,10.99,37.81,0,1.48,100.09,259.69
12-Mar-23,10193843.5,1.63,28.43,10.73,35.88,0,1.48,100.05,188.94
13-Mar-23,10193843.5,1.52,28.46,11.1,35.75,0,1.66,99.88,158.62
14-Mar-23,10193843.5,1.7,28.07,11.73,38.56,0,1.46,99.71,210.75
15-Mar-23,10193843.5,1.43,27.59,14.01,44.56,0.16,1.46,99.73,196.62
16-Mar-23,10193843.5,1.17,25.89,15.49,54.06,0.97,1.84,100.02,146.31
17-Mar-23,10193843.5,1.13,23.09,16.9,69.44,27.5,1.75,100.11,230.94
18-Mar-23,10193843.5,0.92,23.37,16.94,67.12,0.82,1.77,99.92,137.5
19-Mar-23,1048587.5,1.2,23.01,17.83,72.75,3.07,1.64,99.8,124
20-Mar-23,1048587.5,1.59,22.62,17.34,74.06,3.66,1.48,99.72,186.06
21-Mar-23,1762852.5,1.85,23.1,17.5,72.88,4.4,1.57,99.69,229.44
22-Mar-23,1762852.5,1.86,23.53,16.73,67.31,3.82,1.58,99.61,247
23-Mar-23,1762852.5,1.58,24.49,15.41,59.38,0.1,1.79,99.62,259.12
24-Mar-23,1762852.5,1.33,24.9,15.26,56.69,0.21,1.46,99.86,179.94
25-Mar-23,1762852.5,1.34,25.34,15.55,55.94,0.4,1.86,99.91,122.88
26-Mar-23,1762852.5,1.72,26.99,16.5,54.69,0.17,1.85,99.64,170.38
27-Mar-23,1762852.5,1.65,26.93,17.78,59.06,1.09,1.7,99.62,257.38
28-Mar-23,1762852.5,1.4,27.53,16.8,53.94,0.84,1.58,99.72,263.31
29-Mar-23,1762852.5,1.1,27.12,15.84,50.88,0.64,1.47,99.92,142
30-Mar-23,1762852.5,1.39,26.41,16.18,54.38,0.77,1.04,99.75,149.31
31-Mar-23,1017400.8,1.08,25.37,17.62,62.5,2.54,1.35,99.78,132.31
